business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,diff,coverted_usd
U001,0200353024,DECA foundation,,2020.0,1930876723.0,2020-05-07,2020-05-24,2020-05-01,NAM4,not equal,130.87199999999999
U001,0100001196,DOLLAR us,,2020.0,1930827267.0,2020-04-27,2020-05-12,2020-04-27,NAA8,not equal,4711.728
U001,0200721222,GO corporation,,2020.0,1930608307.0,2020-03-06,2020-03-21,2020-03-06,NAA8,not equal,14017.170999999998
U001,200769623,WAL-MAR trust,,2020.0,1930740656.0,2020-04-03,2020-04-18,2020-04-03,NAH4,equal,15786.841
U001,0200744019,TARG co,,2020.0,1930725898.0,2020-03-31,2020-04-15,2020-03-31,NAA8,equal,68749.14199999999
U001,0200773364,U R M  foundation,,2020.0,1930814774.0,2020-04-24,2020-05-09,2020-04-24,NAA8,not equal,12629.119999999999
U001,200772670,ASSOCIAT corp,,2020.0,1930693186.0,2020-03-24,2020-04-08,2020-03-24,NAU5,equal,7571.304999999999
U001,0200956366,RICH ,,2020.0,1930803747.0,2020-04-23,2020-05-08,2020-04-23,NAA8,not equal,34580.7
U001,0200726979,BJ'S  corporation,,2020.0,1930752676.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,215.593
U001,0200762301,C&S WH ,,2020.0,1930688934.0,2020-03-24,2020-04-08,2020-03-24,NAC6,not equal,48293.329
U001,0200769623,WAL-MAR systems,,2020.0,1930624011.0,2020-03-09,2020-03-24,2020-03-09,NAH4,equal,41573.049
U001,0200739534,OK trust,,2020.0,1930731066.0,2020-04-01,2020-04-16,2020-04-01,NAA8,equal,846.615
U001,0200796637,MERCH associates,,2020.0,1930777107.0,2020-04-14,2020-04-29,2020-04-14,NAA8,not equal,9209.186
U001,100031704,DELHAIZE corporation,,2020.0,1930875946.0,2020-05-07,2020-05-22,2020-05-07,NAA8,equal,44497.369
U001,0200707741,SMART &  in,,2020.0,1930798671.0,2020-04-17,2020-05-02,2020-04-17,NAA8,equal,40423.705
U001,0200561861,CO in,,2020.0,1930635115.0,2020-03-12,2020-03-27,2020-03-12,NAA8,not equal,1902.096
U001,0100001196,DOLLAR corporation,,2020.0,1930777463.0,2020-04-13,2020-04-28,2020-04-13,NAA8,not equal,2419.2
U001,CCCA02,KRAFT  llc,,2020.0,1930646377.0,2020-03-13,2020-04-17,2020-03-13,NAG2,not equal,15042.145999999999
U001,0200769623,WAL-MAR corp,,2020.0,1930716139.0,2020-03-28,2020-04-12,2020-03-28,NAH4,equal,35186.186
U001,0200769623,WAL-MAR llc,,2020.0,1930637632.0,2020-03-12,2020-03-27,2020-03-12,NAH4,not equal,33002.914
U001,0200724999,GILSTE ,,2020.0,1930781599.0,2020-04-03,2020-04-13,2020-04-03,NA10,not equal,36024.884
U001,0200744019,TARG in,,2020.0,1930784575.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,1610.119
U001,0200794332,COST us,,2020.0,1930788186.0,2020-04-18,2020-05-03,2020-04-18,NAAX,not equal,28318.871
U001,0200769623,WAL-MAR llc,,2020.0,1930714326.0,2020-03-27,2020-04-11,2020-03-27,NAH4,not equal,523.208
U001,0200706844,WINC us,,2020.0,1930837855.0,2020-04-28,2020-05-13,2020-04-28,NAA8,not equal,11562.005000000001
U001,0200769623,WAL-MAR ,,2020.0,1930799689.0,2020-04-19,2020-05-04,2020-04-19,NAH4,not equal,29025.387999999995
U001,0200418007,AM foundation,,2020.0,1930717204.0,2020-03-29,2020-04-13,2020-03-29,NAA8,not equal,33284.405
U001,0200726979,BJ'S  us,,2020.0,1930646669.0,2020-03-13,2020-03-28,2020-03-13,NAA8,equal,438.48699999999997
U001,0200759878,SA corp,,2020.0,1930719216.0,2020-03-30,2020-04-14,2020-03-30,NAH4,not equal,5130.460999999999
U001,200744019,TARG ,,2020.0,1930846555.0,2020-05-02,2020-05-17,2020-05-02,NAA8,not equal,13644.098999999998
U001,0200769623,WAL-MAR ,,2020.0,1930719822.0,2020-03-30,2020-04-14,2020-03-30,NAH4,equal,30093.735
U001,0200331749,SYSC trust,,2020.0,1930781033.0,2020-04-16,2020-05-01,2020-04-16,NAA8,not equal,5184.3679999999995
U001,0200706844,WINC trust,,2020.0,1930641988.0,2020-03-12,2020-03-27,2020-03-12,NAA8,equal,39479.719999999994
U001,0200769623,WAL-MAR ,,2020.0,1930848241.0,2020-05-02,2020-05-17,2020-05-02,NAH4,not equal,9437.119999999999
U001,0200020431,DEC ,,2020.0,1930858671.0,2020-05-05,2020-05-11,2020-05-01,NAM2,not equal,12326.65
U001,0200707741,SMART &  llc,,2020.0,1930703657.0,2020-03-25,2020-04-09,2020-03-25,NAA8,equal,13622.217
U001,0200759878,SA corp,,2020.0,1930709874.0,2020-03-28,2020-04-12,2020-03-28,NAH4,not equal,33823.93
U001,0200353024,DECA llc,,2020.0,1930690521.0,2020-03-24,2020-03-26,2020-03-16,NAM2,not equal,817.74
U001,0200936373,SUPE llc,,2020.0,1930731048.0,2020-04-02,2020-04-17,2020-04-02,NAA8,not equal,16823.274999999998
U001,0200707822,PUBLI in,,2020.0,1930696169.0,2020-03-26,2020-04-10,2020-03-26,NAA8,equal,46603.850999999995
U001,0200794332,COST in,,2020.0,1930570656.0,2020-02-27,2020-03-13,2020-02-27,NAAX,not equal,21154.006999999998
U001,0200772595,SAFEW systems,,2020.0,1930620333.0,2020-03-07,2020-03-22,2020-03-07,NAA8,equal,28115.163999999997
U001,0200739534,OK corporation,,2020.0,1930666215.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,81345.08899999999
U001,0200769623,WAL-MAR systems,,2020.0,1930694469.0,2020-03-24,2020-04-08,2020-03-24,NAH4,not equal,24284.392999999996
U001,0200769623,WAL-MAR corp,,2020.0,1930672120.0,2020-03-20,2020-04-04,2020-03-20,NAH4,not equal,38486.672
U001,0100031704,DELHAIZE llc,,2020.0,1930719532.0,2020-03-29,2020-04-13,2020-03-29,NAA8,not equal,46143.649999999994
U001,0200769369,DI co,,2020.0,1930587151.0,2020-03-03,2020-03-18,2020-03-03,NAA8,not equal,21891.484999999997
U001,0200707822,PUBLI in,,2020.0,1930747623.0,2020-04-04,2020-04-19,2020-04-04,NAA8,equal,52374.364
U001,0200769623,WAL-MAR associates,,2020.0,1930622154.0,2020-03-10,2020-03-25,2020-03-10,NAH4,not equal,30176.104
CA02,0140104409,LOB foundation,,2020.0,2960623348.0,2020-03-25,2020-04-04,2020-03-25,CA10,equal,2301.019
U001,0200781831,RITE foundation,,2020.0,1930652691.0,2020-03-14,2020-03-29,2020-03-14,NAA8,equal,88416.23
CA02,0140104225,SAVE-ON- foundation,,2020.0,2960626192.0,2020-04-03,2020-04-17,2020-04-07,CA10,not equal,9306.507
U001,0200769623,WAL-MAR trust,,2020.0,1930854631.0,2020-05-04,2020-05-19,2020-05-04,NAH4,not equal,22899.506
U001,0200696090,UNITE corporation,,2020.0,1930800264.0,2020-04-23,2020-05-08,2020-04-23,NAA8,not equal,2996.301
U001,0200762301,C&S WH corp,,2020.0,1930779903.0,2020-04-13,2020-04-28,2020-04-13,NAC6,not equal,4236.357999999999
U001,0200794332,COST foundation,,2020.0,1930645571.0,2020-03-13,2020-03-28,2020-03-13,NAAX,not equal,17120.396999999997
U001,0200769623,WAL-MAR systems,,2020.0,1930857687.0,2020-05-04,2020-05-19,2020-05-04,NAH4,not equal,25374.915999999997
U001,0200769623,WAL-MAR associates,,2020.0,1930851337.0,2020-05-04,2020-05-19,2020-05-04,NAH4,not equal,17632.405
U001,0200148860,DOLLA in,,2020.0,1930725959.0,2020-04-04,2020-04-19,2020-04-04,NAA8,not equal,10343.423999999999
U001,0200769623,WAL-MAR systems,,2020.0,1930672848.0,2020-03-22,2020-04-06,2020-03-22,NAH4,not equal,6895.413
U001,0200769623,WAL-MAR systems,,2020.0,1930605807.0,2020-03-06,2020-03-21,2020-03-06,NAH4,not equal,10711.805999999999
U001,0200786288,FAMILY trust,,2020.0,1930748724.0,2020-04-05,2020-04-20,2020-04-05,NAC6,not equal,10530.680999999999
CA02,0140106408,WAL-M ,,2020.0,2960624891.0,2020-04-01,2020-04-11,2020-04-01,CA10,equal,1324.2389999999998
U001,0200769623,WAL-MAR corporation,,2020.0,1930848710.0,2020-05-02,2020-05-17,2020-05-02,NAH4,not equal,32260.437999999995
U001,0200769623,WAL-MAR systems,,2020.0,1930630877.0,2020-03-11,2020-03-26,2020-03-11,NAH4,not equal,7313.026
U001,0200418007,AM trust,,2020.0,1930764255.0,2020-04-16,2020-05-01,2020-04-16,NAA8,not equal,533.904
CA02,0140104429,COSTCO co,,2020.0,2960622377.0,2020-03-21,2020-04-03,2020-03-24,CA10,not equal,6690.956999999999
U001,0200793568,SUPE systems,,2020.0,1930779553.0,2020-04-13,2020-04-28,2020-04-13,NAA8,equal,46652.62
U001,0200915438,GROC llc,,2020.0,1930690146.0,2020-03-25,2020-04-09,2020-03-25,NAA8,not equal,16567.355
U001,0200759878,SA associates,,2020.0,1930738344.0,2020-04-03,2020-04-18,2020-04-03,NAH4,not equal,29414.511
U001,0200769623,WAL-MAR co,,2020.0,1930598435.0,2020-03-05,2020-03-20,2020-03-05,NAH4,not equal,51225.622
U001,0200726979,BJ'S  trust,,2020.0,1930621200.0,2020-03-08,2020-03-23,2020-03-08,NAA8,not equal,289.352
U001,0200780825,SYSCO FO llc,,2020.0,1930593035.0,2020-03-05,2020-04-06,2020-03-05,NA32,not equal,12228.678
U001,0200803720,DEC us,,2020.0,1930872171.0,2020-05-07,2020-05-24,2020-05-01,NAM4,not equal,1140.1879999999999
U001,0200726979,BJ'S  us,,2020.0,1930827185.0,2020-04-26,2020-05-11,2020-04-26,NAA8,not equal,175.063
U001,0200792734,MDV/ llc,,2020.0,1930860674.0,2020-05-05,2020-05-20,2020-05-05,NAA8,equal,37883.740999999995
U001,0200769623,WAL-MAR ,,2020.0,1930849863.0,2020-05-03,2020-05-18,2020-05-03,NAH4,not equal,9583.342999999999
U001,0200782001,GORDO corp,,2020.0,1930668479.0,2020-03-19,2020-04-03,2020-03-19,NAA8,not equal,31058.495999999996
U001,0200780383,MEIJ associates,,2020.0,1930706574.0,2020-03-27,2020-04-11,2020-03-27,NAA8,not equal,36734.705
U001,200743123,KROGER foundation,,2020.0,1930708144.0,2020-03-28,2020-04-12,2020-03-28,NAA8,not equal,28068.117
U001,0200769623,WAL-MAR llc,,2020.0,1930799897.0,2020-04-20,2020-05-05,2020-04-20,NAH4,not equal,42767.662
U001,200820380,SMITH'S associates,,2020.0,1930844460.0,2020-05-01,2020-05-16,2020-05-01,NAA8,equal,17644.018
U001,0200759878,SA corporation,,2020.0,1930729307.0,2020-04-01,2020-04-16,2020-04-01,NAH4,equal,5399.148999999999
U001,0200769623,WAL-MAR llc,,2020.0,1930584093.0,2020-02-29,2020-03-15,2020-02-29,NAH4,equal,34480.971
U001,0200769623,WAL-MAR systems,,2020.0,1930855772.0,2020-05-05,2020-05-20,2020-05-05,NAH4,not equal,24556.084
CA02,0140104240,FEDER ,,2020.0,2960619079.0,2020-03-09,2020-03-26,2020-03-16,CA10,not equal,87668.02799999999
U001,0200769623,WAL-MAR llc,,2020.0,1930578123.0,2020-02-28,2020-03-14,2020-02-28,NAH4,not equal,1383.732
U001,0200769623,WAL-MAR co,,2020.0,1930797483.0,2020-04-17,2020-05-02,2020-04-17,NAH4,equal,21557.199999999997
U001,0200705742,DOT ,,2020.0,1930839069.0,2020-04-30,2020-06-01,2020-04-30,NA32,equal,3958.689
U001,0100001196,DOLLAR trust,,2020.0,1930827728.0,2020-04-27,2020-05-12,2020-04-27,NAA8,not equal,4711.728
U001,200744019,TARG corporation,,2020.0,1930862325.0,2020-05-06,2020-05-21,2020-05-06,NAA8,equal,16703.386
CA02,140106408,WAL-M ,,2020.0,2960631519.0,2020-04-30,2020-05-11,2020-05-01,CA10,not equal,14268.842
U001,0200762301,C&S WH corp,,2020.0,1930720634.0,2020-03-30,2020-04-14,2020-03-30,NAC6,not equal,55329.799
U001,200759878,SA llc,,2020.0,1930609734.0,2020-03-09,2020-04-23,2020-03-09,NAWP,not equal,73455.31899999999
U001,0200769623,WAL-MAR corporation,,2020.0,1930610463.0,2020-03-06,2020-03-21,2020-03-06,NAH4,equal,74.669
U001,0200416837,DEC corporation,,2020.0,1930873212.0,2020-05-07,2020-05-24,2020-05-01,NAM4,not equal,269.388
U001,0200337148,COAS ,,2020.0,1930782251.0,2020-04-13,2020-04-28,2020-04-13,NAA8,equal,589.204
U001,0200769623,WAL-MAR llc,,2020.0,1930646043.0,2020-03-12,2020-03-27,2020-03-12,NAH4,equal,43824.367999999995
U001,0200418007,AM us,,2020.0,1930761375.0,2020-04-10,2020-04-25,2020-04-10,NAA8,not equal,1745.457
U001,0200782669,SYGMA in,,2020.0,1930774569.0,2020-04-15,2020-05-05,2020-04-15,NAD1,not equal,12189.898
U001,0200769623,WAL-MAR llc,,2020.0,1930827686.0,2020-04-28,2020-05-13,2020-04-28,NAH4,not equal,44789.787
U001,0200762301,C&S WH associates,,2020.0,1930874072.0,2020-05-06,2020-05-21,2020-05-06,NAC6,not equal,2572.6119999999996
U001,0200790107,ROU associates,,2020.0,1930674826.0,2020-03-20,2020-04-04,2020-03-20,NAC6,equal,74177.957
U001,0200748108,KROGER systems,,2020.0,1930797918.0,2020-04-17,2020-05-02,2020-04-17,NAA8,equal,13207.543999999998
U001,0200761734,H E BUT corp,,2020.0,1930609930.0,2020-03-07,2020-03-22,2020-03-07,NAA8,not equal,10860.339
U001,0200726979,BJ'S  us,,2020.0,1930604998.0,2020-03-05,2020-03-20,2020-03-05,NAA8,equal,514.276
U001,0200770677,KRAS us,,2020.0,1930808283.0,2020-04-22,2020-05-07,2020-04-22,NAA8,not equal,59360.433999999994
U001,0200743123,KROGER in,,2020.0,1930857975.0,2020-05-04,2020-05-19,2020-05-04,NAA8,not equal,23623.193999999996
U001,0200705742,DOT corporation,,2020.0,1930837596.0,2020-04-30,2020-05-15,2020-04-30,NAA8,not equal,27712.496
U001,0200592182,DECA corp,,2020.0,1930823338.0,2020-04-24,2020-04-26,2020-04-16,NAM2,not equal,3177.9859999999994
U001,0100031704,DELHAIZE associates,,2020.0,1930674357.0,2020-03-21,2020-04-05,2020-03-21,NAA8,not equal,73615.829
U001,0200793830,M ,,2020.0,1930718820.0,2020-03-29,2020-04-13,2020-03-29,NAA8,equal,100889.04000000001
U001,0200769623,WAL-MAR associates,,2020.0,1930646560.0,2020-03-14,2020-03-29,2020-03-14,NAH4,not equal,1329.23
U001,0200769623,WAL-MAR corp,,2020.0,1930708472.0,2020-03-28,2020-04-12,2020-03-28,NAH4,not equal,271.26399999999995
U001,0200936373,SUPE in,,2020.0,1930671513.0,2020-03-21,2020-04-05,2020-03-21,NAA8,not equal,34614.202
U001,0200416837,DEC corporation,,2020.0,1930672071.0,2020-03-20,2020-04-08,2020-03-16,NAM4,not equal,757.9739999999999
U001,0200803720,DEC ,,2020.0,1930819084.0,2020-04-23,2020-04-26,2020-04-16,NAM2,not equal,4357.121999999999
U001,0200875006,KROGER corporation,,2020.0,1930813619.0,2020-04-21,2020-05-06,2020-04-21,NAA8,not equal,62765.92
U001,200457993,SHAM systems,,2020.0,1930652520.0,2020-03-14,2020-04-15,2020-03-14,NA32,equal,1954.6799999999998
U001,CCU013,KRAFT F corporation,,2020.0,1930599497.0,2020-03-08,2020-03-08,2020-03-08,NAX2,not equal,1785.56
U001,0200707822,PUBLI us,,2020.0,1930775735.0,2020-04-10,2020-04-25,2020-04-10,NAA8,equal,32894.708
U001,0200799367,MCL llc,,2020.0,1930630103.0,2020-03-10,2020-03-25,2020-03-10,NAA8,equal,31439.946999999996
U001,0200769623,WAL-MAR us,,2020.0,1930725367.0,2020-04-01,2020-04-16,2020-04-01,NAH4,not equal,22993.893999999997
U001,0200769623,WAL-MAR ,,2020.0,1930809619.0,2020-04-23,2020-05-08,2020-04-23,NAH4,not equal,13024.34
U001,0200744019,TARG llc,,2020.0,1930825442.0,2020-04-25,2020-05-10,2020-04-25,NAA8,not equal,13338.024
U001,0200126819,MCLANE foundation,,2020.0,1930764532.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,8773.079
U001,200794332,COST ,,2020.0,1930860242.0,2020-05-07,2020-05-22,2020-05-07,NAAX,not equal,6155.163
U001,0200744019,TARG llc,,2020.0,1930809240.0,2020-04-22,2020-05-07,2020-04-22,NAA8,not equal,1636.8029999999999
U001,0200795490,HY -  in,,2020.0,1930854552.0,2020-05-04,2020-05-19,2020-05-04,NAA8,equal,59700.98399999999
U001,0200769623,WAL-MAR us,,2020.0,1930678892.0,2020-03-21,2020-04-05,2020-03-21,NAH4,not equal,2289.028
U001,0200759878,SA ,,2020.0,1930732028.0,2020-04-02,2020-05-17,2020-04-02,NAWP,equal,84313.222
U001,0200704858,WAKE associates,,2020.0,1930699440.0,2020-03-26,2020-04-10,2020-03-26,NAA8,not equal,70345.149
U001,0200769623,WAL-MAR ,,2020.0,1930788334.0,2020-04-16,2020-05-01,2020-04-16,NAH4,not equal,5399.646
U001,0200780383,MEIJ foundation,,2020.0,1930802801.0,2020-04-20,2020-05-05,2020-04-20,NAA8,equal,45802.113
U001,0100014724,DEC llc,,2020.0,1930690497.0,2020-03-25,2020-04-08,2020-03-16,NAM4,not equal,71366.63799999999
U001,0200769623,WAL-MAR associates,,2020.0,1930718521.0,2020-03-31,2020-04-15,2020-03-31,NAH4,not equal,43022.861
U001,100031704,DELHAIZE in,,2020.0,1930859101.0,2020-05-06,2020-05-21,2020-05-06,NAA8,not equal,31068.436
U001,0100021540,MASTER co,,2020.0,1930808858.0,2020-04-21,2020-05-01,2020-04-21,NA10,equal,21083.181
U001,0200769623,WAL-MAR systems,,2020.0,1930770667.0,2020-04-10,2020-04-25,2020-04-10,NAH4,not equal,6716.556
CA02,0100012991,CJR WH systems,,2020.0,2960630124.0,2020-04-20,2020-05-01,2020-04-21,CA10,not equal,340.32599999999996
U001,0100051489,G&K corporation,,2020.0,1930683555.0,2020-03-21,2020-04-05,2020-03-21,NAA8,equal,13398.0
U001,0200353024,DECA llc,,2020.0,1930875790.0,2020-05-07,2020-05-11,2020-05-01,NAM2,not equal,7269.164
U001,0200769623,WAL-MAR associates,,2020.0,1930654762.0,2020-03-17,2020-04-01,2020-03-17,NAH4,not equal,2990.5119999999997
U001,0200769623,WAL-MAR systems,,2020.0,1930885121.0,2020-05-10,2020-05-25,2020-05-10,NAH4,equal,41325.045999999995
U001,0200773364,U R M  associates,,2020.0,1930670821.0,2020-03-20,2020-04-04,2020-03-20,NAA8,not equal,23197.657
U001,0200726979,BJ'S  us,,2020.0,1930655909.0,2020-03-15,2020-03-30,2020-03-15,NAA8,not equal,731.7309999999999
U001,0200762301,C&S WH systems,,2020.0,1930730157.0,2020-04-03,2020-04-18,2020-04-03,NAC6,not equal,46709.047
U001,0200704858,WAKE ,,2020.0,1930670263.0,2020-03-20,2020-05-24,2020-03-20,NAGD,not equal,9589.944
U001,0200769623,WAL-MAR ,,2020.0,1930710030.0,2020-03-28,2020-04-12,2020-03-28,NAH4,not equal,12489.918
CA02,0140104429,COSTCO ,,2020.0,2960617052.0,2020-02-27,2020-03-09,2020-02-28,CA10,not equal,37095.09299999999
U001,0200772595,SAFEW foundation,,2020.0,1930684105.0,2020-03-21,2020-04-05,2020-03-21,NAA8,equal,1463.7699999999998
U001,0200780383,MEIJ co,,2020.0,1930752263.0,2020-04-06,2020-04-21,2020-04-06,NAA8,equal,98904.323
U001,0200726979,BJ'S  llc,,2020.0,1930689396.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,428.568
U001,0200783734,FAREW corporation,,2020.0,1930743980.0,2020-04-03,2020-04-18,2020-04-03,NAA8,equal,38783.227
U001,0200759082,INGL corp,,2020.0,1930646427.0,2020-03-12,2020-03-27,2020-03-12,NAA8,not equal,69393.492
U001,0200762301,C&S WH trust,,2020.0,1930777962.0,2020-04-12,2020-04-27,2020-04-12,NAC6,not equal,14633.367
U001,0200769623,WAL-MAR us,,2020.0,1930767218.0,2020-04-09,2020-04-24,2020-04-09,NAH4,not equal,21039.143999999997
U001,0200769623,WAL-MAR trust,,2020.0,1930710532.0,2020-03-27,2020-04-11,2020-03-27,NAH4,equal,3953.7959999999994
U001,0200762301,C&S WH us,,2020.0,1930732637.0,2020-04-02,2020-04-17,2020-04-02,NAC6,equal,32533.577999999998
U001,0200782669,SYGMA corp,,2020.0,1930830804.0,2020-04-27,2020-05-12,2020-04-27,NAA8,equal,8951.145
U001,0200915438,GROC llc,,2020.0,1930670473.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,5615.75
U001,0200769623,WAL-MAR associates,,2020.0,1930729436.0,2020-04-02,2020-04-17,2020-04-02,NAH4,not equal,31545.387999999995
U001,0200769623,WAL-MAR corp,,2020.0,1930845496.0,2020-05-02,2020-05-17,2020-05-02,NAH4,not equal,11729.136999999999
U001,0200152991,JET trust,,2020.0,1930641369.0,2020-03-11,2020-03-26,2020-03-11,NAA8,equal,580.832
CA02,0140104409,LOB associates,,2020.0,2960632546.0,2020-05-03,2020-05-15,2020-05-05,CA10,not equal,92612.46399999999
U001,0200148860,DOLLA us,,2020.0,1930768897.0,2020-04-09,2020-04-24,2020-04-09,NAA8,equal,36266.503
U001,0200707822,PUBLI llc,,2020.0,1930653856.0,2020-03-15,2020-03-30,2020-03-15,NAA8,equal,66569.552
U001,0200762301,C&S WH foundation,,2020.0,1930684885.0,2020-03-23,2020-04-07,2020-03-23,NAC6,not equal,3921.589
U001,0200705742,DOT llc,,2020.0,1930862741.0,2020-05-07,2020-05-27,2020-05-07,NAD1,not equal,59201.88399999999
U001,0200762301,C&S WH trust,,2020.0,1930709667.0,2020-03-27,2020-04-11,2020-03-27,NAC6,equal,6494.109999999999
U001,0200769623,WAL-MAR in,,2020.0,1930775750.0,2020-04-12,2020-04-27,2020-04-12,NAH4,not equal,16064.391
U001,0200743996,STATER  in,,2020.0,1930635760.0,2020-03-12,2020-03-27,2020-03-12,NAA8,not equal,13731.452
U001,0200769623,WAL-MAR corp,,2020.0,1930686862.0,2020-03-23,2020-04-07,2020-03-23,NAH4,equal,29535.897999999997
U001,0200230690,DECA trust,,2020.0,1930674515.0,2020-03-20,2020-03-23,2020-03-16,NAM1,not equal,3444.609
CA02,140106408,WAL-M corporation,,2020.0,2960628515.0,2020-04-14,2020-04-25,2020-04-15,CA10,not equal,60416.09
U001,0200759878,SA foundation,,2020.0,1930785795.0,2020-04-15,2020-05-30,2020-04-15,NAWP,not equal,73864.44099999999
CA02,0140104440,SO foundation,,2020.0,2960626361.0,2020-04-05,2020-04-22,2020-04-12,CA10,not equal,32928.888999999996
U001,0100001196,DOLLAR corporation,,2020.0,1930828156.0,2020-04-27,2020-05-12,2020-04-27,NAA8,equal,4947.313
U001,0200761734,H E BUT llc,,2020.0,1930747441.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,37077.445999999996
U001,0200769623,WAL-MAR foundation,,2020.0,1930570967.0,2020-02-27,2020-03-13,2020-02-27,NAH4,not equal,10693.907
U001,0200769623,WAL-MAR in,,2020.0,1930859321.0,2020-05-05,2020-05-20,2020-05-05,NAH4,equal,30228.246999999996
U001,0200769623,WAL-MAR foundation,,2020.0,1930664308.0,2020-03-17,2020-04-01,2020-03-17,NAH4,equal,34230.329
U001,0200727278,BLOU ,,2020.0,1930798227.0,2020-04-20,2020-05-05,2020-04-20,NAA8,not equal,55279.66499999999
U001,0200719526,SHARP S in,,2020.0,1930823050.0,2020-04-29,2020-05-14,2020-04-29,NAA8,not equal,3410.3999999999996
U001,0200752302,KROGER co,,2020.0,1930681399.0,2020-03-21,2020-04-05,2020-03-21,NAA8,not equal,45736.34099999999
CA02,0140104340,COLABOR  llc,,2020.0,2960626766.0,2020-04-05,2020-04-17,2020-04-07,CA10,not equal,24452.505
U001,0200769623,WAL-MAR us,,2020.0,1930573798.0,2020-02-27,2020-03-13,2020-02-27,NAH4,not equal,20472.655
U013,0140103311,GLOBA associates,,2020.0,1991841823.0,2020-03-28,2020-04-27,2020-03-28,NAVE,not equal,198.45
CA02,0140106372,G T  corporation,,2020.0,2960627609.0,2020-04-08,2020-04-20,2020-04-10,CA10,not equal,14791.14
U001,0200707822,PUBLI corporation,,2020.0,1930585308.0,2020-02-29,2020-03-15,2020-02-29,NAA8,equal,64264.689999999995
U001,0200762301,C&S WH corporation,,2020.0,1930800776.0,2020-04-22,2020-05-07,2020-04-22,NAC6,not equal,499.233
U001,200769623,WAL-MAR us,,2020.0,1930857869.0,2020-05-06,2020-05-21,2020-05-06,NAH4,not equal,16167.837
U001,0200769623,WAL-MAR ,,2020.0,1930752564.0,2020-04-06,2020-04-21,2020-04-06,NAH4,equal,2929.0799999999995
U001,0200744019,TARG corp,,2020.0,1930655148.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,2851.8979999999997
U001,0200769623,WAL-MAR llc,,2020.0,1930651883.0,2020-03-17,2020-04-01,2020-03-17,NAH4,not equal,11548.508999999998
U001,0200744019,TARG co,,2020.0,1930653097.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,1055.383
U001,0200729290,KROGER corp,,2020.0,1930693660.0,2020-03-25,2020-04-09,2020-03-25,NAA8,equal,10129.658
U001,0200149567,RESER associates,,2020.0,1930656112.0,2020-03-16,2020-04-30,2020-03-16,NABG,equal,47350.17
U001,0200794332,COST in,,2020.0,1930583629.0,2020-02-28,2020-03-14,2020-02-28,NAAX,not equal,13895.462
U001,0200418007,AM in,,2020.0,1930763620.0,2020-04-09,2020-04-24,2020-04-09,NAA8,not equal,29181.564999999995
U001,0200769623,WAL-MAR in,,2020.0,1930739539.0,2020-04-04,2020-04-19,2020-04-04,NAH4,not equal,35604.954
U001,200830009,CON foundation,,2020.0,1930632244.0,2020-03-13,2020-05-12,2020-03-13,NAVQ,not equal,38049.479999999996
U001,0200793568,SUPE systems,,2020.0,1930676140.0,2020-03-20,2020-04-04,2020-03-20,NAA8,equal,13667.08
CA02,0140106408,WAL-M in,,2020.0,2960622728.0,2020-03-20,2020-03-30,2020-03-20,CA10,equal,40684.89599999999
U001,0200707741,SMART &  trust,,2020.0,1930826257.0,2020-04-25,2020-05-10,2020-04-25,NAA8,equal,34437.14399999999
U001,100035824,CHAIN DI llc,,2020.0,1930633658.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,14905.023
U001,0200769623,WAL-MAR associates,,2020.0,1930620713.0,2020-03-08,2020-03-23,2020-03-08,NAH4,not equal,6688.723999999999
U001,0200707822,PUBLI systems,,2020.0,1930708210.0,2020-03-26,2020-04-10,2020-03-26,NAA8,equal,51250.85
U001,0200738884,US  in,,2020.0,1930594379.0,2020-03-03,2020-03-18,2020-03-03,NAA8,equal,25964.456
U001,0200769623,WAL-MAR corp,,2020.0,1930652886.0,2020-03-16,2020-03-31,2020-03-16,NAH4,equal,7436.989
U001,0200769623,WAL-MAR co,,2020.0,1930767680.0,2020-04-10,2020-04-25,2020-04-10,NAH4,not equal,1328.74
U001,0200769623,WAL-MAR systems,,2020.0,1930808940.0,2020-04-22,2020-05-07,2020-04-22,NAH4,not equal,1635.242
U001,0200769623,WAL-MAR us,,2020.0,1930585664.0,2020-03-03,2020-03-18,2020-03-03,NAH4,not equal,45838.933
U001,0200769623,WAL-MAR systems,,2020.0,1930703320.0,2020-03-26,2020-04-10,2020-03-26,NAH4,not equal,6245.084999999999
U001,0200707822,PUBLI in,,2020.0,1930583739.0,2020-02-29,2020-03-15,2020-02-29,NAA8,equal,13827.373
U001,0200700919,US  llc,,2020.0,1930691683.0,2020-03-24,2020-04-08,2020-03-24,NAX2,equal,0.504
