,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,coverted_usd,Aging Bucket
5190,U001,0200726979,BJ'S  corp,2020-05-23 20:02:09.937500000,2020.0,1930854395.0,2020-05-04,2020-05-19,2020-05-04,NAA8,200.06,0-15
5191,U001,0200353024,DECA trust,2020-05-24 11:24:56.113281250,2020.0,1930876907.0,2020-05-07,2020-05-24,2020-05-01,NAM4,221.424,0-15
5192,U001,200458131,TIMES llc,2020-05-30 07:45:12.578125000,2020.0,1930683901.0,2020-03-28,2020-06-01,2020-03-28,NAGD,3605.875,
5193,U001,0100031704,DELHAIZE us,2020-04-20 23:18:59.078125000,2020.0,1930749618.0,2020-04-04,2020-04-19,2020-04-04,NAA8,69014.86899999999,0-15
5194,U001,0200806580,BE systems,2020-03-07 07:43:15.875000000,2020.0,1930576285.0,2020-02-27,2020-03-13,2020-02-27,NAA8,3379.138,
5195,U001,0200148860,DOLLA foundation,2020-04-06 08:42:38.406250000,2020.0,1930706568.0,2020-03-27,2020-04-11,2020-03-27,NAA8,53817.40699999999,
5196,U001,CCCA02,KRAFT  ,2020-04-12 08:01:01.500000000,2020.0,1930576574.0,2020-02-27,2020-04-02,2020-02-27,NAG2,5493.285,0-15
5197,U001,0200769623,WAL-MAR foundation,2020-05-07 20:28:15.390625000,2020.0,1930802976.0,2020-04-21,2020-05-06,2020-04-21,NAH4,42531.531,0-15
5198,U001,0200769623,WAL-MAR corp,2020-04-18 17:16:08.093750000,2020.0,1930724176.0,2020-04-01,2020-04-16,2020-04-01,NAH4,248.885,0-15
5199,U001,0200769623,WAL-MAR trust,2020-05-07 03:10:10.242187500,2020.0,1930809458.0,2020-04-21,2020-05-06,2020-04-21,NAH4,5676.811,0-15
5200,U001,0200769623,WAL-MAR trust,2020-04-14 03:25:22.539062500,2020.0,1930716916.0,2020-03-29,2020-04-13,2020-03-29,NAH4,11121.922,0-15
5201,U001,0200275115,SHAWS  co,2020-04-21 12:32:40.339843750,2020.0,1930747080.0,2020-04-06,2020-04-21,2020-04-06,NAA8,84434.525,0-15
5202,U001,0200769623,WAL-MAR in,2020-04-16 01:39:27.601562500,2020.0,1930725045.0,2020-03-31,2020-04-15,2020-03-31,NAH4,9156.097999999998,0-15
5203,U001,200762301,C&S WH corp,2020-04-01 04:40:02.181640625,2020.0,1930659891.0,2020-03-17,2020-04-01,2020-03-17,NAC6,102222.89,0-15
5204,U013,0140103409,BUTTE co,2020-04-17 00:16:41.390625000,2020.0,1991841210.0,2020-03-16,2020-04-15,2020-03-16,NAVE,2286.69,0-15
5205,U001,0200780383,MEIJ corp,2020-05-14 00:15:17.593750000,2020.0,1930823586.0,2020-04-27,2020-05-12,2020-04-27,NAA8,21547.064,0-15
5206,U001,0200769623,WAL-MAR foundation,2020-03-15 05:38:13.226562500,2020.0,1930576011.0,2020-02-28,2020-03-14,2020-02-28,NAH4,4389.259,0-15
5207,U001,0200769623,WAL-MAR us,2020-03-22 04:22:41.898437500,2020.0,1930606009.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17752.602,0-15
5208,U001,0200769623,WAL-MAR foundation,2020-05-03 05:23:00.929687500,2020.0,1930796654.0,2020-04-17,2020-05-02,2020-04-17,NAH4,1625.1899999999998,0-15
5209,U001,0200769623,WAL-MAR ,2020-05-12 03:32:01.835937500,2020.0,1930826921.0,2020-04-26,2020-05-11,2020-04-26,NAH4,5258.932,0-15
5210,U001,0200726979,BJ'S  corporation,2020-03-22 12:33:09.875000000,2020.0,1930592283.0,2020-03-02,2020-03-17,2020-03-02,NAA8,110.84499999999998,0-15
5211,U001,0200726979,BJ'S  in,2020-05-16 17:05:02.992187500,2020.0,1930844502.0,2020-05-01,2020-05-16,2020-05-01,NAA8,491.61,0-15
5212,U001,0200769623,WAL-MAR llc,2020-03-30 00:41:06.835937500,2020.0,1930653106.0,2020-03-14,2020-03-29,2020-03-14,NAH4,7621.369,0-15
5213,U001,0200726979,BJ'S  trust,2020-03-26 21:29:23.898437500,2020.0,1930675702.0,2020-03-11,2020-03-26,2020-03-11,NAA8,1137.535,0-15
5214,U001,0200416837,DEC associates,2020-03-22 14:48:04.625000000,2020.0,1930676092.0,2020-03-20,2020-03-26,2020-03-16,NAM2,1409.933,
5215,U001,0200762301,C&S WH us,2020-04-08 11:46:23.707031250,2020.0,1930689821.0,2020-03-24,2020-04-08,2020-03-24,NAC6,102359.593,0-15
5216,U001,200726979,BJ'S  us,2020-04-05 13:40:51.531250000,2020.0,1930659938.0,2020-03-17,2020-04-01,2020-03-17,NAA8,46.459,0-15
5217,U001,0200793513,KROGER trust,2020-04-14 22:34:51.875000000,2020.0,1930717245.0,2020-03-29,2020-04-13,2020-03-29,NAA8,37141.167,0-15
5218,U001,0200718130,SYSCO F co,2020-04-10 17:29:32.312500000,2020.0,1930693265.0,2020-03-24,2020-04-08,2020-03-24,NAA8,7799.526,0-15
5219,U001,0200794332,COST trust,2020-04-30 18:18:46.234375000,2020.0,1930781729.0,2020-04-15,2020-04-30,2020-04-15,NAAX,35985.327,0-15
5220,U001,0200726979,BJ'S  associates,2020-04-26 05:13:01.062500000,2020.0,1930774460.0,2020-04-06,2020-04-21,2020-04-06,NAA8,213.885,0-15
5221,U001,0200769623,WAL-MAR in,2020-04-04 00:22:16.781250000,2020.0,1930683494.0,2020-03-22,2020-04-06,2020-03-22,NAH4,389.802,
5222,U001,0200769623,WAL-MAR corporation,2020-03-30 00:12:47.632812500,2020.0,1930653050.0,2020-03-14,2020-03-29,2020-03-14,NAH4,8525.79,0-15
5223,U001,0200592182,DECA foundation,2020-03-07 15:45:15.781250000,2020.0,1930655543.0,2020-03-16,2020-03-11,2020-03-01,NAM2,7306.053999999999,
5224,U001,0100030964,NATURA llc,2020-05-12 01:36:50.093750000,2020.0,1930794389.0,2020-04-22,2020-05-07,2020-04-22,NAA8,3739.4,0-15
5225,U001,0200759878,SA corporation,2020-05-07 09:02:46.171875000,2020.0,1930805294.0,2020-04-22,2020-05-07,2020-04-22,NAH4,17174.542,0-15
5226,U001,0200769623,WAL-MAR llc,2020-03-23 01:51:16.132812500,2020.0,1930618742.0,2020-03-07,2020-03-22,2020-03-07,NAH4,2398.494,0-15
5227,U001,0200782001,GORDO in,2020-03-30 15:19:47.292968750,2020.0,1930609530.0,2020-03-11,2020-03-31,2020-03-11,NAD1,11912.18,
5228,U001,0200739534,OK us,2020-04-05 04:39:57.156250000,2020.0,1930670407.0,2020-03-20,2020-04-04,2020-03-20,NAA8,17313.694999999996,0-15
5229,U001,0200978899,MBM/PF trust,2020-04-08 06:22:20.035156250,2020.0,1930673983.0,2020-03-19,2020-04-08,2020-03-19,NAD1,24321.024,0-15
5230,U001,0200759878,SA associates,2020-05-12 04:49:32.988281250,2020.0,1930827287.0,2020-04-27,2020-05-12,2020-04-27,NAH4,9849.308,0-15
5231,U001,0200965912,C&S W in,2020-03-30 19:56:15.593750000,2020.0,1930660947.0,2020-03-18,2020-04-02,2020-03-18,NAC6,16508.645999999997,
5232,U001,0200759082,INGL systems,2020-04-29 05:50:20.304687500,2020.0,1930784773.0,2020-04-14,2020-04-29,2020-04-14,NAA8,17428.88,0-15
5233,U001,0200769623,WAL-MAR trust,2020-04-29 02:47:09.867187500,2020.0,1930779235.0,2020-04-13,2020-04-28,2020-04-13,NAH4,22322.734,0-15
5234,U001,200508557,FOODL foundation,2020-04-16 10:26:04.617187500,2020.0,1930692327.0,2020-03-31,2020-04-15,2020-03-31,NAA8,2072.672,0-15
5235,U001,0200794332,COST associates,2020-04-06 05:06:00.890625000,2020.0,1930683156.0,2020-03-22,2020-04-06,2020-03-22,NAAX,11188.205,0-15
5236,U001,200780383,MEIJ foundation,2020-05-21 09:28:59.125000000,2020.0,1930659697.0,2020-03-16,2020-05-20,2020-03-16,NAGD,24673.348,0-15
5237,U001,0200726979,BJ'S  in,2020-04-23 17:23:58.015625000,2020.0,1930753469.0,2020-04-08,2020-04-23,2020-04-08,NAA8,17443.034,0-15
5238,U001,0200726979,BJ'S  ,2020-04-21 16:18:22.664062500,2020.0,1930748798.0,2020-04-06,2020-04-21,2020-04-06,NAA8,21600.313,0-15
5239,U001,0200729290,KROGER llc,2020-04-02 10:50:15.773437500,2020.0,1930665825.0,2020-03-18,2020-04-02,2020-03-18,NAA8,12166.56,0-15
5240,CA02,0140104440,SO associates,2020-04-13 21:47:12.500000000,2020.0,2960620726.0,2020-03-15,2020-03-27,2020-03-17,CA10,18743.053,16-30
5241,U001,0200769623,WAL-MAR ,2020-03-22 07:52:35.375000000,2020.0,1930585189.0,2020-03-02,2020-03-17,2020-03-02,NAH4,98.063,0-15
5242,U001,0200782669,SYGMA systems,2020-03-21 16:31:49.500000000,2020.0,1930583994.0,2020-03-03,2020-03-18,2020-03-03,NAA8,5308.198,0-15
5243,U001,200387798,AR associates,2020-05-23 13:46:01.906250000,2020.0,1930748923.0,2020-04-04,2020-05-19,2020-04-04,NABG,1620.108,0-15
5244,U001,0200290370,BARGAIN  systems,2020-04-26 23:50:50.015625000,2020.0,1930754011.0,2020-04-09,2020-04-24,2020-04-09,NAA8,5336.52,0-15
5245,U001,0200759878,SA co,2020-03-14 19:54:54.023437500,2020.0,1930572453.0,2020-02-28,2020-03-14,2020-02-28,NAH4,13591.886,0-15
5246,CA02,140105686,SYSC associates,2020-05-30 03:48:33.000000000,2020.0,2960632010.0,2020-04-30,2020-05-12,2020-05-02,CA10,12134.717,16-30
5247,CA02,140106408,WAL-M in,2020-04-20 23:26:16.375000000,2020.0,2960623872.0,2020-03-25,2020-04-04,2020-03-25,CA10,3151.7989999999995,16-30
5248,U001,0200772670,ASSOCIAT us,2020-03-18 08:30:59.718750000,2020.0,1930585901.0,2020-03-01,2020-03-16,2020-03-01,NAU5,41120.324,0-15
5249,U001,0200769623,WAL-MAR llc,2020-04-28 00:41:06.835937500,2020.0,1930778844.0,2020-04-12,2020-04-27,2020-04-12,NAH4,747.2989999999999,0-15
5250,U001,0200762301,C&S WH corp,2020-03-17 13:34:41.488281250,2020.0,1930585612.0,2020-03-03,2020-03-18,2020-03-03,NAC6,15126.86,
5251,U001,0200769623,WAL-MAR corp,2020-04-29 23:00:30.398437500,2020.0,1930777054.0,2020-04-14,2020-04-29,2020-04-14,NAH4,4757.143999999999,0-15
5252,CA02,0140105686,SYSC foundation,2020-05-19 01:19:33.625000000,2020.0,2960629859.0,2020-04-21,2020-05-02,2020-04-22,CA10,1267.98,16-30
5253,U001,0200748108,KROGER co,2020-04-26 10:02:59.710937500,2020.0,1930775490.0,2020-04-10,2020-04-25,2020-04-10,NAA8,54804.28799999999,0-15
5254,U001,0200723794,MID MO ,2020-04-14 11:40:37.921875000,2020.0,1930715651.0,2020-03-29,2020-04-13,2020-03-29,NAA8,1625.246,0-15
5255,U001,0200794332,COST corp,2020-03-22 09:48:37.492187500,2020.0,1930611056.0,2020-03-07,2020-03-22,2020-03-07,NAAX,846.482,0-15
5256,U001,0200793830,M llc,2020-04-18 13:37:00.625000000,2020.0,1930733076.0,2020-04-02,2020-04-17,2020-04-02,NAA8,1035.195,0-15
5257,U001,0200726979,BJ'S  llc,2020-04-21 06:31:22.437500000,2020.0,1930726415.0,2020-04-01,2020-04-16,2020-04-01,NAA8,88.844,0-15
5258,U001,0200435191,C& associates,2020-03-20 13:42:29.750000000,2020.0,1930585169.0,2020-03-03,2020-03-18,2020-03-03,NAC6,22192.331,0-15
5259,U001,0200705372,FR us,2020-05-22 00:15:14.093688965,2020.0,1930858392.0,2020-05-07,2020-05-22,2020-05-07,NAA8,29127.21,0-15
5260,U001,0200769623,WAL-MAR llc,2020-04-18 01:20:11.632812500,2020.0,1930730148.0,2020-04-02,2020-04-17,2020-04-02,NAH4,7940.071999999999,0-15
5261,U001,0200875006,KROGER trust,2020-04-13 13:52:38.890625000,2020.0,1930710552.0,2020-03-27,2020-04-11,2020-03-27,NAA8,58887.98999999999,0-15
5262,U001,0200759878,SA associates,2020-04-22 07:40:53.277343750,2020.0,1930751569.0,2020-04-07,2020-04-22,2020-04-07,NAH4,4808.594,0-15
5263,U001,0200972004,HUDD systems,2020-04-03 18:24:18.343750000,2020.0,1930655366.0,2020-03-18,2020-04-02,2020-03-18,NAA8,9849.364,0-15
5264,U001,0200726979,BJ'S  foundation,2020-05-22 20:21:11.257812500,2020.0,1930870704.0,2020-05-07,2020-05-22,2020-05-07,NAA8,2246.755,0-15
5265,U001,0200769623,WAL-MAR llc,2020-04-30 00:41:06.835937500,2020.0,1930780681.0,2020-04-14,2020-04-29,2020-04-14,NAH4,6264.72,0-15
5266,U001,0200769623,WAL-MAR corp,2020-06-06 20:59:44.171875000,2020.0,1930725874.0,2020-04-01,2020-06-05,2020-04-01,NAGD,35029.58899999999,0-15
5267,U001,0200701314,MBM  ,2020-05-23 03:50:14.781250000,2020.0,1930857087.0,2020-05-06,2020-05-21,2020-05-06,NAA8,14646.205,0-15
5268,U001,0200148860,DOLLA trust,2020-03-23 13:54:07.687500000,2020.0,1930665626.0,2020-03-17,2020-04-01,2020-03-17,NAA8,7769.866999999999,
5269,U001,200772670,ASSOCIAT in,2020-05-21 21:52:43.406250000,2020.0,1930859978.0,2020-05-05,2020-05-20,2020-05-05,NAU5,1046.878,0-15
5270,CA02,0140104552,THE NO associates,2020-05-28 11:56:55.500000000,2020.0,2960632403.0,2020-04-30,2020-05-17,2020-05-07,CA10,34482.434,0-15
5271,U001,0200275115,SHAWS  corporation,2020-04-17 10:45:08.558593750,2020.0,1930725286.0,2020-04-02,2020-04-17,2020-04-02,NAA8,36241.128,0-15
5272,U001,100031704,DELHAIZE foundation,2020-05-23 09:58:48.695312500,2020.0,1930862738.0,2020-05-07,2020-05-22,2020-05-07,NAA8,47408.242,0-15
5273,U001,0200418007,AM systems,2020-04-30 15:16:19.281250000,2020.0,1930779075.0,2020-04-14,2020-04-29,2020-04-14,NAA8,56155.82,0-15
5274,U001,0200706844,WINC trust,2020-04-28 17:16:45.937500000,2020.0,1930757183.0,2020-04-09,2020-04-24,2020-04-09,NAA8,26931.316999999995,0-15
5275,U001,0200706844,WINC trust,2020-04-13 13:54:47.875000000,2020.0,1930690026.0,2020-03-25,2020-04-09,2020-03-25,NAA8,5903.779,0-15
5276,U001,0200769623,WAL-MAR in,2020-05-03 19:00:48.187500000,2020.0,1930789570.0,2020-04-16,2020-05-01,2020-04-16,NAH4,45.311,0-15
5277,U001,0200769623,WAL-MAR corp,2020-03-20 14:05:19.125000000,2020.0,1930593310.0,2020-03-04,2020-03-19,2020-03-04,NAH4,41145.629,0-15
5278,U001,0200794332,COST co,2020-04-06 05:06:00.890625000,2020.0,1930673843.0,2020-03-22,2020-04-06,2020-03-22,NAAX,6761.734,0-15
5279,U001,0200769623,WAL-MAR co,2020-03-22 01:47:39.804687500,2020.0,1930619343.0,2020-03-06,2020-03-21,2020-03-06,NAH4,1329.23,0-15
5280,U001,0200769623,WAL-MAR associates,2020-04-13 05:23:23.210937500,2020.0,1930710411.0,2020-03-28,2020-04-12,2020-03-28,NAH4,14497.034999999998,0-15
5281,U001,0200936373,SUPE us,2020-04-18 23:19:16.187500000,2020.0,1930720168.0,2020-03-31,2020-04-15,2020-03-31,NAA8,59177.566,0-15
5282,U001,0200769623,WAL-MAR associates,2020-03-15 05:23:23.210937500,2020.0,1930581317.0,2020-02-28,2020-03-14,2020-02-28,NAH4,14904.434999999998,0-15
5283,U001,0200769623,WAL-MAR systems,2020-03-19 03:06:06.585937500,2020.0,1930593353.0,2020-03-03,2020-03-18,2020-03-03,NAH4,3588.431,0-15
5284,U001,0200769623,WAL-MAR co,2020-05-11 01:20:38.992187500,2020.0,1930819121.0,2020-04-25,2020-05-10,2020-04-25,NAH4,7088.928,0-15
5285,U001,0100014724,DEC co,2020-04-08 16:04:29.875000000,2020.0,1930754553.0,2020-04-06,2020-04-11,2020-04-01,NAM2,118226.374,
5286,U001,0200769623,WAL-MAR foundation,2020-03-16 20:43:27.687500000,2020.0,1930582465.0,2020-02-29,2020-03-15,2020-02-29,NAH4,33941.908,0-15
5287,U001,0200756072,REINHA llc,2020-03-28 10:27:07.281250000,2020.0,1930638515.0,2020-03-12,2020-03-27,2020-03-12,NAA8,28305.893,0-15
5288,U001,0200803720,DEC systems,2020-05-05 16:30:07.968750000,2020.0,1930820058.0,2020-04-23,2020-05-09,2020-04-16,NAM4,563.556,
5289,U001,0200706844,WINC llc,2020-04-23 16:54:45.437500000,2020.0,1930724407.0,2020-04-04,2020-04-19,2020-04-04,NAA8,14456.078,0-15
5290,U001,0200782669,SYGMA systems,2020-05-23 17:02:54.000000000,2020.0,1930861099.0,2020-05-05,2020-05-20,2020-05-05,NAA8,3403.9459999999995,0-15
5291,U001,0200152991,JET llc,2020-04-15 08:02:10.082031250,2020.0,1930724196.0,2020-04-01,2020-04-16,2020-04-01,NAA8,378.028,
5292,U001,0100036062,MID S us,2020-04-03 10:14:22.437500000,2020.0,1930691526.0,2020-03-23,2020-04-02,2020-03-23,NA10,17048.64,0-15
5293,U001,0200707822,PUBLI corp,2020-04-22 19:25:31.703125000,2020.0,1930760740.0,2020-04-07,2020-04-22,2020-04-07,NAA8,368.5919999999999,0-15
5294,CA02,0140106271,LONGO  llc,2020-05-23 17:15:14.125000000,2020.0,2960633400.0,2020-05-05,2020-05-16,2020-05-06,CA10,4320.134,0-15
5295,U001,0200769623,WAL-MAR co,2020-03-24 02:27:40.617187500,2020.0,1930618773.0,2020-03-08,2020-03-23,2020-03-08,NAH4,23029.916,0-15
5296,U001,0200749225,SUPER  systems,2020-05-13 09:25:56.968750000,2020.0,1930798272.0,2020-04-24,2020-05-09,2020-04-24,NAA8,43290.219,0-15
5297,U001,0200592182,DECA corporation,2020-04-20 10:51:08.406250000,2020.0,1930789651.0,2020-04-16,2020-04-24,2020-04-01,NAM4,1605.947,
5298,U001,200769623,WAL-MAR corporation,2020-04-25 16:48:04.109375000,2020.0,1930764290.0,2020-04-09,2020-04-24,2020-04-09,NAH4,34730.612,0-15
5299,U001,0200707822,PUBLI foundation,2020-04-23 06:29:29.351562500,2020.0,1930759045.0,2020-04-07,2020-04-22,2020-04-07,NAA8,53018.938,0-15
5300,CA02,0140104429,COSTCO ,2020-04-22 03:03:06.375000000,2020.0,2960622297.0,2020-03-29,2020-04-09,2020-03-30,CA10,42475.88799999999,0-15
5301,U001,0200455322,PEA corp,2020-04-09 06:21:21.500000000,2020.0,1930594516.0,2020-03-04,2020-04-03,2020-03-04,NAD5,49795.368,0-15
5302,U001,0200759878,SA corporation,2020-03-14 07:31:54.921875000,2020.0,1930580217.0,2020-02-28,2020-03-14,2020-02-28,NAH4,8998.590999999999,0-15
5303,U001,0200707822,PUBLI foundation,2020-05-12 06:18:24.453125000,2020.0,1930828929.0,2020-04-26,2020-05-11,2020-04-26,NAA8,50710.156,0-15
5304,U001,0200763814,SYSCO F ,2020-04-05 06:04:10.515625000,2020.0,1930673073.0,2020-03-19,2020-04-03,2020-03-19,NAA8,18949.595,0-15
5305,U001,0200769623,WAL-MAR co,2020-04-30 15:42:44.968750000,2020.0,1930782013.0,2020-04-14,2020-04-29,2020-04-14,NAH4,40639.816,0-15
5306,U001,0200769623,WAL-MAR systems,2020-03-22 03:37:11.085937500,2020.0,1930605283.0,2020-03-06,2020-03-21,2020-03-06,NAH4,1328.74,0-15
5307,U001,0200712105,WALG us,2020-03-27 07:44:08.250000000,2020.0,1930597556.0,2020-03-03,2020-03-18,2020-03-03,NAA8,74832.46399999999,0-15
5308,U001,0200769623,WAL-MAR co,2020-05-08 16:25:53.453125000,2020.0,1930813294.0,2020-04-22,2020-05-07,2020-04-22,NAH4,31439.359,0-15
5309,U001,0200793568,SUPE associates,2020-04-24 00:03:52.562500000,2020.0,1930756407.0,2020-04-07,2020-04-22,2020-04-07,NAA8,8951.152,0-15
5310,U001,0200803720,DEC associates,2020-05-08 18:51:01.585937500,2020.0,1930820067.0,2020-04-23,2020-05-09,2020-04-16,NAM4,196.644,
5311,U001,200956366,RICH in,2020-05-21 22:48:02.148437500,2020.0,1930860260.0,2020-05-08,2020-05-23,2020-05-08,NAA8,34580.7,
5312,U001,CCU013,KRAFT F foundation,2020-04-17 10:53:32.000000000,2020.0,1930606544.0,2020-03-09,2020-03-09,2020-03-09,NAX2,554.386,31-45
5313,U001,0200769623,WAL-MAR llc,2020-03-22 01:51:16.132812500,2020.0,1930610464.0,2020-03-06,2020-03-21,2020-03-06,NAH4,7067.759999999999,0-15
5314,U001,0200769623,WAL-MAR systems,2020-05-14 18:30:37.000000000,2020.0,1930829760.0,2020-04-28,2020-05-13,2020-04-28,NAH4,41437.949,0-15
5315,U001,0200799367,MCL llc,2020-05-04 12:40:50.312500000,2020.0,1930793825.0,2020-04-16,2020-05-01,2020-04-16,NAA8,46.347,0-15
5316,U001,0200769623,WAL-MAR llc,2020-04-16 16:44:42.062500000,2020.0,1930717395.0,2020-03-31,2020-04-15,2020-03-31,NAH4,31973.319,0-15
5317,U001,0200769623,WAL-MAR foundation,2020-03-20 19:44:41.171875000,2020.0,1930593450.0,2020-03-04,2020-03-19,2020-03-04,NAH4,48830.446,0-15
5318,U001,0200769623,WAL-MAR us,2020-04-22 04:42:04.367187500,2020.0,1930752448.0,2020-04-06,2020-04-21,2020-04-06,NAH4,11057.494,0-15
5319,U001,0200759878,SA in,2020-04-03 09:32:39.765625000,2020.0,1930666318.0,2020-03-19,2020-04-03,2020-03-19,NAH4,10030.545,0-15
5320,U001,0200797452,US  systems,2020-05-03 09:28:34.187500000,2020.0,1930794321.0,2020-04-15,2020-04-30,2020-04-15,NAA8,5045.956999999999,0-15
5321,U001,0200769623,WAL-MAR llc,2020-04-06 16:29:29.765625000,2020.0,1930678888.0,2020-03-21,2020-04-05,2020-03-21,NAH4,36712.816,0-15
5322,U013,0100031686,EWT-EU llc,2020-04-04 17:24:59.875000000,2020.0,1991838693.0,2020-03-02,2020-04-01,2020-03-02,NAVE,7050.4,0-15
5323,U001,0200769623,WAL-MAR ,2020-03-17 03:27:58.164062500,2020.0,1930581342.0,2020-03-01,2020-03-16,2020-03-01,NAH4,2657.97,0-15
5324,U001,0200706844,WINC us,2020-04-06 02:19:26.687500000,2020.0,1930665585.0,2020-03-18,2020-04-02,2020-03-18,NAA8,7088.676,0-15
5325,U001,0200769623,WAL-MAR co,2020-04-13 16:41:05.750000000,2020.0,1930710538.0,2020-03-28,2020-04-12,2020-03-28,NAH4,25998.735,0-15
5326,U001,0200769623,WAL-MAR us,2020-05-17 18:36:43.765625000,2020.0,1930842256.0,2020-05-01,2020-05-16,2020-05-01,NAH4,44498.65,0-15
5327,U001,0200769623,WAL-MAR systems,2020-04-30 17:32:16.218750000,2020.0,1930778540.0,2020-04-14,2020-04-29,2020-04-14,NAH4,43210.335,0-15
5328,U001,0200762301,C&S WH corp,2020-05-02 13:54:41.085937500,2020.0,1930799222.0,2020-04-18,2020-05-03,2020-04-18,NAC6,15421.783999999998,
5329,U001,0200769623,WAL-MAR ,2020-05-18 21:04:31.062500000,2020.0,1930838928.0,2020-05-01,2020-05-16,2020-05-01,NAH4,271.803,0-15
5330,U001,0200769623,WAL-MAR foundation,2020-04-28 14:25:58.152343750,2020.0,1930779456.0,2020-04-13,2020-04-28,2020-04-13,NAH4,405.1669999999999,0-15
5331,U001,200776463,KROGE corp,2020-04-16 16:11:08.500000000,2020.0,1930722658.0,2020-03-30,2020-04-14,2020-03-30,NAA8,78356.70499999999,0-15
5332,U001,0200152841,CAPI in,2020-05-19 17:11:01.500000000,2020.0,1930842995.0,2020-04-30,2020-05-15,2020-04-30,NAA8,10564.141,0-15
5333,U001,0200096280,HORM in,2020-03-16 01:28:24.812500000,2020.0,1930553925.0,2020-02-27,2020-03-13,2020-02-27,NAA8,2735.0399999999995,0-15
5334,U001,0200771157,WEIS foundation,2020-04-30 04:59:23.437500000,2020.0,1930768889.0,2020-04-10,2020-04-25,2020-04-10,NAA8,34110.328,0-15
5335,U001,0100031704,DELHAIZE foundation,2020-05-11 11:41:27.609375000,2020.0,1930810964.0,2020-04-25,2020-05-10,2020-04-25,NAA8,75410.188,0-15
5336,U001,0200573068,GROCE systems,2020-05-08 17:35:44.056640625,2020.0,1930606878.0,2020-03-05,2020-05-09,2020-03-05,NAGD,238.42,
5337,U001,0200792293,UNIFIE trust,2020-04-13 03:22:01.312500000,2020.0,1930694457.0,2020-03-25,2020-04-09,2020-03-25,NAA8,44625.497,0-15
5338,U001,0200466603,SMITH'S corporation,2020-05-13 22:21:52.812500000,2020.0,1930811106.0,2020-04-24,2020-05-09,2020-04-24,NAA8,34605.647999999994,0-15
5339,U001,200744019,TARG ,2020-05-21 15:55:58.906250000,2020.0,1930857603.0,2020-05-04,2020-05-19,2020-05-04,NAA8,3016.699,0-15
5340,U001,0200769623,WAL-MAR systems,2020-04-08 03:30:18.335937500,2020.0,1930685418.0,2020-03-23,2020-04-07,2020-03-23,NAH4,23475.27,0-15
5341,U001,0200759878,SA llc,2020-04-06 09:32:39.765625000,2020.0,1930676301.0,2020-03-22,2020-04-06,2020-03-22,NAH4,10858.407,0-15
5342,U001,0200776463,KROGE co,2020-04-07 01:21:44.843750000,2020.0,1930683686.0,2020-03-21,2020-04-05,2020-03-21,NAA8,34131.117999999995,0-15
5343,U001,0200769623,WAL-MAR ,2020-05-10 03:52:09.929687500,2020.0,1930819213.0,2020-04-24,2020-05-09,2020-04-24,NAH4,19166.455,0-15
5344,U001,0200418007,AM llc,2020-04-15 22:41:27.921875000,2020.0,1930731724.0,2020-04-02,2020-04-17,2020-04-02,NAA8,2955.5399999999995,
5345,U001,0200769623,WAL-MAR us,2020-05-23 04:42:04.367187500,2020.0,1930862601.0,2020-05-07,2020-05-22,2020-05-07,NAH4,7639.960999999999,0-15
5346,U001,0200769623,WAL-MAR co,2020-03-18 01:16:35.320312500,2020.0,1930583261.0,2020-03-02,2020-03-17,2020-03-02,NAH4,2278.325,0-15
5347,U001,200772595,SAFEW co,2020-05-19 12:01:38.695312500,2020.0,1930855106.0,2020-05-03,2020-05-18,2020-05-03,NAA8,60238.85,0-15
5348,U001,0200769623,WAL-MAR in,2020-04-09 01:24:15.304687500,2020.0,1930686482.0,2020-03-24,2020-04-08,2020-03-24,NAH4,9540.02,0-15
5349,U001,200705742,DOT trust,2020-05-24 22:00:55.562500000,2020.0,1930847879.0,2020-05-01,2020-06-02,2020-05-01,NA32,5033.329,
5350,U001,0200705742,DOT ,2020-04-16 21:56:36.812500000,2020.0,1930664226.0,2020-03-19,2020-04-22,2020-03-19,NAAW,38620.904,
5351,U001,100031704,DELHAIZE trust,2020-04-04 10:58:23.625000000,2020.0,1930686010.0,2020-03-22,2020-04-06,2020-03-22,NAA8,11936.294999999998,
5352,U001,0200776463,KROGE systems,2020-03-28 13:20:06.281250000,2020.0,1930637112.0,2020-03-10,2020-03-25,2020-03-10,NAA8,53570.804,0-15
5353,CA02,0140105847,GORDON F corporation,2020-05-22 11:57:18.875000000,2020.0,2960629079.0,2020-04-20,2020-05-09,2020-04-29,CA10,22998.927,0-15
5354,U001,200794332,COST in,2020-05-21 17:05:45.566406250,2020.0,1930859246.0,2020-05-06,2020-05-21,2020-05-06,NAAX,26996.361,0-15
5355,U001,0200505720,EX co,2020-04-28 14:30:58.062500000,2020.0,1930796603.0,2020-04-10,2020-04-25,2020-04-10,NAA8,6114.92,0-15
5356,U001,0200020431,DEC corporation,2020-05-24 16:11:02.468750000,2020.0,1930858097.0,2020-05-05,2020-05-24,2020-05-01,NAM4,90.804,0-15
5357,U001,0200707822,PUBLI trust,2020-04-05 21:43:22.734375000,2020.0,1930677108.0,2020-03-20,2020-04-04,2020-03-20,NAA8,15531.915,0-15
